sofifa_id,short_name,League,Positions,Age,Overall,Potential,Wage (eur),Value (eur),Height (cm),Weight (kg)
199829,Timor,Spain Primera Division,Midfielder,31,73,73,20000.0,2100000.0,185,81
200469,L. Rupp,English Premier League,Midfielder,30,73,73,28000.0,2900000.0,178,73
200752,Juan Jesus,Italian Serie A,Defender,30,73,73,38000.0,2500000.0,185,83
201049,L. Tonelli,Italian Serie A,Defender,31,73,73,32000.0,2100000.0,183,75
201073,N. De Préville,French Ligue 1,Midfielder,30,73,73,16000.0,2900000.0,178,78
201368,K. McLean,English Premier League,Midfielder,29,73,73,29000.0,3000000.0,183,70
201955,M. Haïdara,French Ligue 1,Defender,28,73,73,22000.0,2800000.0,179,76
202276,S. Zoller,German 1. Bundesliga,Forward,30,73,73,22000.0,3000000.0,179,70
202316,T. Chandler,German 1. Bundesliga,Midfielder,31,73,73,22000.0,2500000.0,186,84
203042,J. Butland,English Premier League,Goalkeeper,28,73,74,31000.0,2400000.0,196,95
203280,V. Germain,French Ligue 1,Forward,31,73,73,22000.0,2600000.0,181,75
204152,J. Jønsson,Spain Primera Division,Midfielder,28,73,73,22000.0,2700000.0,182,78
204497,K. Stöger,German 1. Bundesliga,Midfielder,27,73,73,20000.0,3200000.0,175,74
205157,Ruiz de Galarreta,Spain Primera Division,Midfielder,27,73,74,19000.0,3100000.0,175,69
205553,L. Ceppitelli,Italian Serie A,Defender,31,73,73,23000.0,2100000.0,186,83
205670,D. Gayle,English Premier League,Forward,30,73,73,33000.0,3000000.0,174,78
205878,S. Kapino,German 1. Bundesliga,Goalkeeper,27,73,76,15000.0,3000000.0,196,88
205943,V. Chiricheș,Italian Serie A,Defender,31,73,73,23000.0,2100000.0,184,75
205995,J. Willems,German 1. Bundesliga,Defender,27,73,73,18000.0,2900000.0,177,87
206218,P. Nardi,French Ligue 1,Goalkeeper,27,73,77,12000.0,3200000.0,188,82
206219,Juan Cruz,Spain Primera Division,Defender,28,73,73,21000.0,2800000.0,180,79
207537,J. Lukaku,Italian Serie A,Midfielder,26,73,73,40000.0,3300000.0,177,86
207593,J. Uronen,French Ligue 1,Defender,26,73,74,15000.0,3300000.0,177,69
207650,E. Krafth,English Premier League,Defender,26,73,74,28000.0,3300000.0,184,83
208144,D. Bessa,Italian Serie A,Midfielder,28,73,73,22000.0,3100000.0,178,75
208449,C. Hérelle,French Ligue 1,Defender,28,73,74,15000.0,2900000.0,188,79
208861,J. Gastien,French Ligue 1,Midfielder,33,73,73,15000.0,1500000.0,179,69
208892,S. Byram,English Premier League,Defender,27,73,73,25000.0,2900000.0,183,72
209504,B. Hrgota,German 1. Bundesliga,Forward,28,73,73,22000.0,3100000.0,185,76
209547,S. Mitrović,Spain Primera Division,Defender,31,73,73,20000.0,2100000.0,189,84
209618,F. Tardieu,French Ligue 1,Midfielder,29,73,73,15000.0,2600000.0,184,70
210489,L. Schaub,German 1. Bundesliga,Midfielder,26,73,76,22000.0,4000000.0,177,70
210697,C. Nørgaard,English Premier League,Midfielder,27,73,75,33000.0,3300000.0,187,77
210802,J. Nilsson,German 1. Bundesliga,Defender,27,73,75,18000.0,3200000.0,185,78
211361,D. Cataldi,Italian Serie A,Midfielder,26,73,74,40000.0,3600000.0,180,70
211818,K. Möhwald,German 1. Bundesliga,Midfielder,27,73,73,24000.0,3200000.0,183,77
211879,J. Haberer,German 1. Bundesliga,Midfielder,27,73,74,22000.0,3500000.0,186,78
212214,A. Solari,Spain Primera Division,Midfielder,29,73,73,19000.0,3000000.0,176,70
212225,E. Roco,Spain Primera Division,Defender,28,73,74,16000.0,2900000.0,192,79
212244,C. Lenz,German 1. Bundesliga,Defender,26,73,75,20000.0,3500000.0,180,75
212772,Ó. Duarte,Spain Primera Division,Defender,32,73,73,20000.0,2000000.0,186,81
212886,W. Cyprien,French Ligue 1,Midfielder,26,73,74,25000.0,3600000.0,181,78
213063,Róber,Spain Primera Division,Defender,26,73,78,20000.0,4000000.0,182,74
213414,W. Troost-Ekong,English Premier League,Defender,27,73,75,36000.0,3200000.0,191,82
213750,K. Sema,English Premier League,Midfielder,27,73,73,43000.0,3200000.0,180,69
213868,J. Castelletto,French Ligue 1,Defender,26,73,75,19000.0,3300000.0,185,76
214462,I. Arboleda,Spain Primera Division,Goalkeeper,25,73,79,11000.0,3800000.0,182,80
214622,J. Toljan,Italian Serie A,Defender,26,73,74,23000.0,3300000.0,182,73
214680,G. Gallon,French Ligue 1,Goalkeeper,28,73,75,12000.0,2600000.0,186,79
215410,B. Chardonnet,French Ligue 1,Defender,26,73,76,15000.0,3500000.0,181,74
215616,Jason,Spain Primera Division,Midfielder,26,73,73,25000.0,3300000.0,178,65
215651,Samir,Italian Serie A,Defender,26,73,75,13000.0,3300000.0,188,80
216067,R. Gagliolo,Italian Serie A,Defender,31,73,73,29000.0,2200000.0,180,75
216605,Akapo,Spain Primera Division,Defender,28,73,73,22000.0,2800000.0,179,70
218311,J. Dossou,French Ligue 1,Midfielder,29,73,73,17000.0,3000000.0,180,75
218746,Pozo,Spain Primera Division,Midfielder,25,73,76,16000.0,4000000.0,171,67
218981,H. Palacios,Spain Primera Division,Defender,28,73,73,16000.0,2800000.0,181,76
219728,Edgar Méndez,Spain Primera Division,Midfielder,31,73,73,19000.0,2500000.0,187,78
220348,Iza Carcelén,Spain Primera Division,Defender,28,73,73,22000.0,2800000.0,174,70
220414,Diego Rico,Spain Primera Division,Defender,28,73,73,23000.0,2800000.0,183,76
220475,A. Grassi,Italian Serie A,Midfielder,26,73,76,25000.0,4000000.0,183,75
221885,P. Seguin,German 1. Bundesliga,Midfielder,26,73,75,20000.0,3700000.0,186,79
222475,M. Thorsby,Italian Serie A,Midfielder,25,73,78,15000.0,4400000.0,189,79
222844,Walace,Italian Serie A,Midfielder,26,73,75,13000.0,3400000.0,188,75
223139,A. Zedadka,French Ligue 1,Defender,26,73,76,15000.0,3700000.0,173,72
223978,Manu García,Spain Primera Division,Midfielder,23,73,82,8000.0,7000000.0,169,66
224019,Pedro Chirivella,French Ligue 1,Midfielder,24,73,77,16000.0,4000000.0,178,66
224415,Luis Rioja,Spain Primera Division,Midfielder,27,73,73,19000.0,3200000.0,175,68
224808,G. Ferrari,Italian Serie A,Defender,29,73,74,24000.0,2800000.0,189,82
224949,J. Dilrosun,French Ligue 1,Midfielder,23,73,79,28000.0,4800000.0,174,74
225018,F. Andone,Spain Primera Division,Forward,28,73,73,47000.0,3100000.0,180,78
225200,Kike Barja,Spain Primera Division,Midfielder,24,73,79,19000.0,4800000.0,178,69
225204,Raúl Guti,Spain Primera Division,Midfielder,24,73,80,14000.0,6000000.0,177,74
226414,M. Coco,French Ligue 1,Midfielder,25,73,75,20000.0,3800000.0,184,78
226861,S. Thioub,French Ligue 1,Midfielder,26,73,74,19000.0,3600000.0,179,75
227503,J. Bruun Larsen,German 1. Bundesliga,Midfielder,22,73,80,23000.0,6000000.0,183,77
228332,H. Choudhury,English Premier League,Midfielder,23,73,77,48000.0,4000000.0,178,64
228349,M. Vojvoda,Italian Serie A,Defender,26,73,76,29000.0,3700000.0,187,78
228698,V. Kovalenko,Italian Serie A,Midfielder,25,73,76,33000.0,4000000.0,182,75
228736,W. Faríñez,French Ligue 1,Goalkeeper,23,73,77,14000.0,3500000.0,180,77
228805,Raillo,Spain Primera Division,Defender,29,73,73,20000.0,2500000.0,187,80
228815,T. Roberts,English Premier League,Midfielder,22,73,80,47000.0,6000000.0,180,75
228946,M. Svanberg,Italian Serie A,Midfielder,22,73,80,22000.0,6000000.0,185,77
229071,K. Onisiwo,German 1. Bundesliga,Forward,29,73,73,22000.0,3000000.0,188,86
229221,William,German 1. Bundesliga,Defender,26,73,76,38000.0,3700000.0,171,67
229636,G. Pereiro,Italian Serie A,Midfielder,26,73,75,25000.0,3800000.0,188,75
229667,Josan,Spain Primera Division,Midfielder,31,73,73,16000.0,2500000.0,175,68
230107,L. Coulibaly,Italian Serie A,Midfielder,25,73,78,28000.0,4100000.0,183,77
230578,M. Diakhaby,Spain Primera Division,Defender,24,73,79,20000.0,4400000.0,189,78
230918,T. Chalobah,English Premier League,Defender,21,73,80,43000.0,5500000.0,191,84
231235,K. Amian,Italian Serie A,Defender,23,73,77,12000.0,3900000.0,180,78
231292,J. Lewis,English Premier League,Defender,23,73,80,24000.0,6000000.0,178,70
231445,J. Dasilva,English Premier League,Midfielder,22,73,82,31000.0,7000000.0,184,75
231685,R. Pierre-Gabriel,French Ligue 1,Defender,23,73,78,16000.0,4300000.0,177,80
231864,M. van Bergen,French Ligue 1,Midfielder,21,73,79,17000.0,4900000.0,170,62
232008,Toni Lato,Spain Primera Division,Defender,23,73,79,20000.0,4500000.0,171,64
232270,T. Fosu-Mensah,German 1. Bundesliga,Defender,23,73,80,28000.0,6000000.0,185,80
232610,T. Asano,German 1. Bundesliga,Midfielder,26,73,73,20000.0,3300000.0,173,71
233084,N. Molina,Italian Serie A,Defender,23,73,81,11000.0,6500000.0,175,70
233767,S. Alakouch,French Ligue 1,Defender,22,73,78,12000.0,4400000.0,175,66
234728,L. Bénes,German 1. Bundesliga,Midfielder,23,73,77,19000.0,4300000.0,181,72
234986,P. Retsos,German 1. Bundesliga,Defender,22,73,79,28000.0,4400000.0,186,79
235036,W. Faes,French Ligue 1,Defender,23,73,80,16000.0,5500000.0,187,82
235167,V. Janelt,English Premier League,Midfielder,23,73,80,28000.0,5500000.0,184,79
235290,K. Bonifazi,Italian Serie A,Defender,25,73,78,22000.0,4000000.0,187,85
235407,S. Özcan,German 1. Bundesliga,Midfielder,23,73,80,19000.0,6000000.0,180,74
235456,J. Bellegarde,French Ligue 1,Midfielder,23,73,81,17000.0,6500000.0,172,70
235522,Aleix Febas,Spain Primera Division,Midfielder,25,73,78,20000.0,4400000.0,171,61
235526,D. Geiger,German 1. Bundesliga,Midfielder,23,73,80,23000.0,6000000.0,173,67
235781,Santi Comesaña,Spain Primera Division,Midfielder,24,73,79,13000.0,4400000.0,184,75
235888,I. Cardona,French Ligue 1,Forward,23,73,77,15000.0,4400000.0,185,76
236331,E. Cabaco,Spain Primera Division,Defender,26,73,78,20000.0,4000000.0,186,75
236454,S. Doumbia,French Ligue 1,Defender,24,73,78,15000.0,4300000.0,175,64
236515,Álvaro,English Premier League,Goalkeeper,23,73,82,7000.0,6000000.0,186,75
236518,A. Nordin,French Ligue 1,Midfielder,23,73,78,21000.0,4600000.0,170,69
236556,M. Hongla,Italian Serie A,Midfielder,23,73,81,15000.0,6500000.0,181,77
236624,A. Barkok,German 1. Bundesliga,Midfielder,23,73,79,19000.0,4800000.0,189,82
236703,D. Raum,German 1. Bundesliga,Defender,23,73,80,20000.0,6000000.0,180,75
236822,G. Gudmundsson,French Ligue 1,Defender,22,73,82,21000.0,6500000.0,181,72
236935,H. Wolf,German 1. Bundesliga,Midfielder,22,73,79,19000.0,4900000.0,179,69
236947,J. Torunarigha,German 1. Bundesliga,Defender,23,73,81,25000.0,6500000.0,191,80
237715,P. Cutrone,Italian Serie A,Forward,23,73,78,51000.0,4700000.0,183,79
237985,K. Danso,French Ligue 1,Defender,22,73,79,18000.0,4400000.0,190,87
238126,Guridi,Spain Primera Division,Midfielder,26,73,76,24000.0,4000000.0,179,64
239025,I. Niane,French Ligue 1,Forward,22,73,81,15000.0,7000000.0,187,73
239356,A. Matusiwa,French Ligue 1,Midfielder,23,73,80,16000.0,5500000.0,173,72
239452,I. Diallo,English Premier League,Midfielder,22,73,80,31000.0,6000000.0,179,68
239712,M. Okugawa,German 1. Bundesliga,Midfielder,25,73,76,19000.0,4000000.0,177,62
239744,M. Cuisance,German 1. Bundesliga,Midfielder,21,73,81,35000.0,7000000.0,181,74
239970,Paulinho,German 1. Bundesliga,Midfielder,20,73,83,26000.0,6500000.0,177,77
240452,M. Nzola,Italian Serie A,Forward,24,73,77,14000.0,4400000.0,185,82
240926,N. Phillips,English Premier League,Defender,24,73,79,52000.0,4400000.0,190,84
241159,M. Guéhi,English Premier League,Defender,20,73,84,26000.0,6000000.0,185,75
241390,E. Elmas,Italian Serie A,Midfielder,21,73,83,31000.0,7000000.0,184,74
241463,Dani Raba,Spain Primera Division,Midfielder,25,73,76,23000.0,4000000.0,184,76
241821,M. Bayo,French Ligue 1,Forward,23,73,80,15000.0,6000000.0,188,76
241856,Manu Morlanes,Spain Primera Division,Midfielder,22,73,82,19000.0,6500000.0,178,75
241925,C. Führich,German 1. Bundesliga,Midfielder,23,73,79,19000.0,4800000.0,178,69
241928,A. Sambi Lokonga,English Premier League,Midfielder,21,73,82,40000.0,7000000.0,183,73
241937,A. Harroui,Italian Serie A,Midfielder,23,73,80,8000.0,5500000.0,182,76
242000,K. Mavropanos,German 1. Bundesliga,Defender,23,73,82,42000.0,6500000.0,194,89
242434,C. Jones,English Premier League,Midfielder,20,73,85,49000.0,7500000.0,185,75
242641,R. Aït Nouri,English Premier League,Defender,20,73,84,35000.0,6500000.0,179,70
243315,Dani Gómez,Spain Primera Division,Forward,22,73,79,21000.0,4900000.0,178,69
243593,A. Laurienté,French Ligue 1,Midfielder,22,73,80,14000.0,6000000.0,171,59
243976,Catena,Spain Primera Division,Defender,26,73,76,15000.0,3500000.0,194,82
244675,Sancet,Spain Primera Division,Forward,21,73,83,17000.0,7000000.0,188,72
245228,F. Krüger,German 1. Bundesliga,Forward,22,73,82,19000.0,7000000.0,186,81
245598,I. Baba,Spain Primera Division,Midfielder,25,73,79,18000.0,4300000.0,185,73
246174,H. Elliott,English Premier League,Midfielder,18,73,87,29000.0,7000000.0,170,64
246352,Hugo Guillamón,Spain Primera Division,Defender,21,73,82,17000.0,6500000.0,178,62
246875,O. Kossounou,German 1. Bundesliga,Defender,20,73,84,23000.0,6000000.0,191,79
247019,B. Kouyaté,French Ligue 1,Defender,24,73,79,12000.0,4400000.0,192,78
247819,N. Schlotterbeck,German 1. Bundesliga,Defender,21,73,83,14000.0,6500000.0,191,86
247827,M. Olise,English Premier League,Midfielder,19,73,85,22000.0,7000000.0,184,68
248820,Mateu Morey,German 1. Bundesliga,Defender,21,73,81,25000.0,6500000.0,173,67
251570,R. Cherki,French Ligue 1,Midfielder,17,73,88,9000.0,7000000.0,176,71
251756,R. Nteka,Spain Primera Division,Forward,23,73,82,16000.0,7000000.0,189,75
251810,B. Brobbey,German 1. Bundesliga,Forward,19,73,85,31000.0,7500000.0,180,78
252017,F. Daniliuc,French Ligue 1,Defender,20,73,81,16000.0,6000000.0,188,80
252086,Son,Spain Primera Division,Defender,27,73,74,20000.0,3200000.0,178,72
252327,Manu Sánchez,Spain Primera Division,Defender,20,73,83,23000.0,6500000.0,171,66
252590,Fer Niño,Spain Primera Division,Forward,20,73,83,20000.0,6500000.0,190,78
253149,J. Frimpong,German 1. Bundesliga,Defender,20,73,83,23000.0,6500000.0,171,63
253444,A. Kalimuendo,French Ligue 1,Forward,19,73,82,33000.0,6500000.0,175,78
255523,Y. Maçon,French Ligue 1,Defender,22,73,79,19000.0,4600000.0,176,74
257889,K. Jakić,German 1. Bundesliga,Midfielder,24,73,78,600.0,4200000.0,181,78
258390,I. Grbić,French Ligue 1,Goalkeeper,25,73,79,25000.0,3800000.0,195,93
258602,Jon Morcillo,Spain Primera Division,Midfielder,22,73,79,18000.0,4900000.0,183,72
259233,I. Moriba,German 1. Bundesliga,Midfielder,18,73,85,17000.0,7000000.0,185,73
259377,Yeremy Pino,Spain Primera Division,Midfielder,18,73,84,8000.0,6500000.0,172,60
134779,J. Briand,French Ligue 1,Forward,35,72,72,15000.0,1000000.0,181,84
139860,J. Morel,French Ligue 1,Defender,37,72,72,9000.0,425000.0,172,71
149258,A. Cordaz,Italian Serie A,Goalkeeper,38,72,72,25000.0,250000.0,188,83
169216,S. Long,English Premier League,Forward,34,72,72,38000.0,1100000.0,178,70
171018,Mario Suárez,Spain Primera Division,Midfielder,34,72,72,13000.0,800000.0,188,80
172316,Coke,Spain Primera Division,Defender,34,72,72,17000.0,850000.0,177,74
176285,W. Reid,English Premier League,Defender,32,72,72,38000.0,1500000.0,190,87
178628,F. Forestieri,Italian Serie A,Midfielder,31,72,72,13000.0,1900000.0,172,67
180706,C. Cathcart,English Premier League,Defender,32,72,72,32000.0,1500000.0,190,83
182212,A. Modeste,German 1. Bundesliga,Forward,33,72,72,21000.0,1500000.0,187,84
183280,A. Rami,French Ligue 1,Defender,35,72,72,9000.0,625000.0,190,90
183491,Zanka,English Premier League,Defender,31,72,72,29000.0,1600000.0,191,85
183632,R. Tesche,German 1. Bundesliga,Midfielder,34,72,72,16000.0,800000.0,182,78
183916,J. Pied,French Ligue 1,Defender,32,72,72,21000.0,1600000.0,173,73
184749,D. Gosling,English Premier League,Midfielder,31,72,72,35000.0,1900000.0,183,79
185172,V. Fiorillo,Italian Serie A,Goalkeeper,31,72,72,21000.0,1200000.0,190,79
189043,D. Brosinski,German 1. Bundesliga,Defender,32,72,72,16000.0,1600000.0,178,70
189061,S. Burchert,German 1. Bundesliga,Goalkeeper,31,72,72,13000.0,1200000.0,187,78
189342,C. Pinsoglio,Italian Serie A,Goalkeeper,31,72,72,32000.0,1200000.0,194,85
189576,Ramalho,Spain Primera Division,Defender,28,72,74,18000.0,2400000.0,181,68
189680,Fábio,French Ligue 1,Defender,30,72,72,17000.0,2000000.0,172,74
190738,H. Nielsen,German 1. Bundesliga,Forward,27,72,72,19000.0,2500000.0,187,82
192317,J. Steer,English Premier League,Goalkeeper,28,72,73,31000.0,1900000.0,188,80
192622,S. Duffy,English Premier League,Defender,29,72,72,35000.0,2000000.0,193,76
192725,M. Le Marchand,French Ligue 1,Defender,31,72,72,15000.0,1600000.0,185,78
193062,M. Zeegelaar,Italian Serie A,Midfielder,30,72,72,13000.0,2300000.0,186,82
193337,J. Obi,Italian Serie A,Midfielder,30,72,72,28000.0,2200000.0,177,72
194020,Pelé,French Ligue 1,Midfielder,29,72,72,30000.0,2000000.0,182,78
196801,Mexer,French Ligue 1,Defender,32,72,72,17000.0,1500000.0,186,80
197688,Gabriel Silva,French Ligue 1,Defender,30,72,72,20000.0,2000000.0,179,75
197813,J. Martin,French Ligue 1,Midfielder,31,72,72,29000.0,1900000.0,184,76
198553,C. Gamboa,German 1. Bundesliga,Defender,31,72,72,16000.0,1700000.0,175,75
199274,I. Nestorovski,Italian Serie A,Forward,31,72,72,14000.0,2000000.0,182,75
199288,A. Losilla,German 1. Bundesliga,Midfielder,35,72,72,12000.0,650000.0,185,80
199439,M. Gregoritsch,German 1. Bundesliga,Forward,27,72,72,19000.0,2500000.0,193,91
199897,N. Höfler,German 1. Bundesliga,Midfielder,31,72,72,18000.0,1600000.0,181,79
200212,M. Esser,German 1. Bundesliga,Goalkeeper,33,72,72,13000.0,750000.0,198,97
200408,B. Gibson,English Premier League,Defender,28,72,73,23000.0,2200000.0,185,78
202135,S. Sturaro,Italian Serie A,Midfielder,28,72,72,13000.0,2300000.0,181,80
202151,K. Stafylidis,German 1. Bundesliga,Defender,27,72,72,21000.0,2300000.0,178,72
203889,Y. Touzghar,French Ligue 1,Forward,34,72,72,15000.0,1100000.0,179,75
204233,C. Musonda,English Premier League,Midfielder,24,72,75,51000.0,3200000.0,173,66
204830,Vadillo,Spain Primera Division,Midfielder,26,72,72,14000.0,2600000.0,180,69
205934,N. Murru,Italian Serie A,Defender,26,72,74,13000.0,2700000.0,180,74
206085,J. Murphy,English Premier League,Midfielder,26,72,73,27000.0,2800000.0,179,74
206222,Bigas,Spain Primera Division,Defender,30,72,72,13000.0,1900000.0,181,78
206463,J. Dudziak,German 1. Bundesliga,Midfielder,25,72,75,17000.0,3100000.0,176,70
206506,T. Dingomé,French Ligue 1,Midfielder,30,72,72,14000.0,2200000.0,174,71
208335,L. Kübler,German 1. Bundesliga,Defender,28,72,72,18000.0,2100000.0,182,74
208459,M. Dijks,Italian Serie A,Defender,28,72,72,21000.0,2100000.0,194,90
209937,Quini,Spain Primera Division,Defender,31,72,72,15000.0,1700000.0,178,74
210320,I. Mbaye,Italian Serie A,Defender,26,72,73,20000.0,2500000.0,188,70
210450,A. Touré,Italian Serie A,Midfielder,27,72,73,12000.0,2400000.0,188,84
210868,José Mari,Spain Primera Division,Midfielder,33,72,72,19000.0,1200000.0,180,69
211354,M. Benassi,Italian Serie A,Midfielder,26,72,73,33000.0,2700000.0,184,80
211385,R. Durmisi,Italian Serie A,Defender,27,72,72,32000.0,2300000.0,168,67
211826,R. Czichos,German 1. Bundesliga,Defender,31,72,72,18000.0,1600000.0,187,86
211891,A. Voglsammer,German 1. Bundesliga,Midfielder,29,72,72,22000.0,2300000.0,178,81
213134,L. Öztunalı,German 1. Bundesliga,Midfielder,25,72,73,20000.0,2800000.0,184,79
213938,D. Biraschi,Italian Serie A,Defender,26,72,74,12000.0,2600000.0,182,72
215565,M. Miazga,Spain Primera Division,Defender,25,72,75,51000.0,2800000.0,193,84
215569,Unai García,Spain Primera Division,Defender,28,72,73,18000.0,2200000.0,186,81
215604,C. Brunner,German 1. Bundesliga,Defender,27,72,72,16000.0,2300000.0,180,75
216325,A. Gunn,English Premier League,Goalkeeper,25,72,76,17000.0,2600000.0,196,77
217731,Sandro,Spain Primera Division,Forward,25,72,75,10000.0,3100000.0,175,71
219571,Camarasa,Spain Primera Division,Midfielder,27,72,73,16000.0,2700000.0,183,77
219680,C. Hountondji,French Ligue 1,Defender,27,72,74,13000.0,2500000.0,195,81
219688,Marcos Mauro,Spain Primera Division,Defender,30,72,72,19000.0,1900000.0,190,84
219984,M. Aramu,Italian Serie A,Midfielder,26,72,73,15000.0,2800000.0,180,69
221797,E. Thommy,German 1. Bundesliga,Midfielder,26,72,72,19000.0,2600000.0,175,71
221860,C. Gruezo,German 1. Bundesliga,Midfielder,26,72,75,16000.0,2800000.0,173,71
222464,Sivera,Spain Primera Division,Goalkeeper,24,72,78,10000.0,3000000.0,184,75
222553,S. Griesbeck,German 1. Bundesliga,Midfielder,30,72,72,16000.0,2000000.0,189,85
223033,Jorge Meré,German 1. Bundesliga,Defender,24,72,77,15000.0,3200000.0,182,78
223641,T. Baumgartl,German 1. Bundesliga,Defender,25,72,76,11000.0,2900000.0,190,89
224013,Sergi Canós,English Premier League,Midfielder,24,72,76,30000.0,3400000.0,175,66
224368,M. Doumbia,French Ligue 1,Midfielder,26,72,72,18000.0,2600000.0,173,68
224508,L. Mancuso,Italian Serie A,Forward,29,72,72,35000.0,2300000.0,182,77
224967,M. Sylla,Spain Primera Division,Forward,27,72,73,18000.0,2700000.0,184,84
225669,K. Ehizibue,German 1. Bundesliga,Defender,26,72,75,18000.0,2800000.0,189,78
226356,M. Fares,Italian Serie A,Midfielder,25,72,75,12000.0,3100000.0,183,72
228290,J. Laporte,French Ligue 1,Defender,27,72,74,13000.0,2500000.0,185,82
228595,G. Prömel,German 1. Bundesliga,Midfielder,26,72,74,21000.0,2900000.0,184,81
228614,G. Holtmann,German 1. Bundesliga,Midfielder,26,72,73,18000.0,2800000.0,185,77
228616,D. Bertaud,French Ligue 1,Goalkeeper,23,72,77,11000.0,2800000.0,180,85
228681,F. Sierralta,English Premier League,Defender,24,72,78,27000.0,3400000.0,190,83
228716,Kevin,Spain Primera Division,Defender,28,72,72,16000.0,2100000.0,173,72
228908,J. Berthomier,French Ligue 1,Midfielder,31,72,72,14000.0,1900000.0,177,74
229266,J. Rodon,English Premier League,Defender,23,72,81,40000.0,4900000.0,193,76
229542,A. Desmas,French Ligue 1,Goalkeeper,27,72,74,10000.0,2100000.0,196,87
229624,Sergi Guardiola,Spain Primera Division,Forward,30,72,72,10000.0,2300000.0,184,78
230074,E. Kwateng,French Ligue 1,Defender,24,72,75,14000.0,3000000.0,181,84
230564,M. Gaćinović,German 1. Bundesliga,Midfielder,26,72,74,23000.0,2900000.0,175,67
230672,Lyanco,English Premier League,Defender,24,72,80,27000.0,4900000.0,187,83
230681,G. Pezzella,Italian Serie A,Defender,23,72,77,17000.0,3300000.0,185,81
231041,C. Ninga,French Ligue 1,Midfielder,28,72,72,18000.0,2400000.0,186,81
231089,I. Sissoko,French Ligue 1,Midfielder,23,72,78,15000.0,3700000.0,193,90
231588,Joan Sastre,Spain Primera Division,Defender,24,72,78,14000.0,3500000.0,174,75
231874,J. Horn,German 1. Bundesliga,Defender,24,72,76,15000.0,3100000.0,186,77
232225,J. Serra,German 1. Bundesliga,Forward,23,72,77,17000.0,3600000.0,193,87
233075,Garrido,Spain Primera Division,Midfielder,31,72,72,19000.0,1600000.0,185,80
234457,O. Etebo,English Premier League,Midfielder,25,72,76,20000.0,3200000.0,176,70
234514,O. El Hajjam,French Ligue 1,Defender,30,72,72,13000.0,1900000.0,180,72
234791,Luan Peres,French Ligue 1,Defender,26,72,75,23000.0,2700000.0,190,79
234843,M. Leitsch,German 1. Bundesliga,Defender,23,72,78,14000.0,3400000.0,188,75
235161,J. Maja,French Ligue 1,Forward,22,72,78,17000.0,3800000.0,181,77
235432,M. Munetsi,French Ligue 1,Midfielder,25,72,78,16000.0,3300000.0,188,83
235553,Y. Salmier,French Ligue 1,Defender,28,72,73,13000.0,2200000.0,188,85
235834,F. Depaoli,Italian Serie A,Midfielder,24,72,77,12000.0,3500000.0,182,71
236033,Dani Cárdenas,Spain Primera Division,Goalkeeper,24,72,80,12000.0,4500000.0,186,80
236723,F. Ballo-Touré,Italian Serie A,Defender,24,72,76,20000.0,3100000.0,182,70
237161,S. Longstaff,English Premier League,Midfielder,23,72,79,23000.0,4700000.0,180,65
237540,P. Förster,German 1. Bundesliga,Midfielder,26,72,73,19000.0,2800000.0,188,82
239136,N. Cozza,French Ligue 1,Defender,22,72,80,14000.0,4900000.0,178,72
239550,A. Gravillon,French Ligue 1,Defender,23,72,77,42000.0,3200000.0,185,80
239671,Tete Morente,Spain Primera Division,Midfielder,24,72,78,13000.0,3700000.0,184,78
240017,A. Olsen,Italian Serie A,Midfielder,21,72,81,16000.0,5500000.0,188,75
240095,L. Štulac,Italian Serie A,Midfielder,26,72,76,29000.0,2900000.0,175,70
240100,T. Augello,Italian Serie A,Defender,26,72,73,13000.0,2500000.0,180,70
240193,E. Rexhbeçaj,German 1. Bundesliga,Midfielder,23,72,76,32000.0,3300000.0,182,73
240916,D. Ljubicic,German 1. Bundesliga,Midfielder,23,72,78,15000.0,3400000.0,187,74
244068,K. Schlotterbeck,German 1. Bundesliga,Defender,24,72,76,15000.0,3000000.0,189,84
244280,A. Fein,German 1. Bundesliga,Midfielder,22,72,79,33000.0,4500000.0,187,78
245253,L. Barreiro Martins,German 1. Bundesliga,Midfielder,21,72,80,13000.0,5000000.0,174,67
245992,B. Gilmour,English Premier League,Midfielder,20,72,86,43000.0,5500000.0,170,66
246284,Óscar Gil,Spain Primera Division,Defender,23,72,81,11000.0,5000000.0,173,70
246606,Fran García,Spain Primera Division,Defender,21,72,83,10000.0,5000000.0,167,69
246929,Gerson Rodrigues,French Ligue 1,Midfielder,26,72,73,750.0,2800000.0,190,81
247182,Tuta,German 1. Bundesliga,Defender,21,72,81,13000.0,4900000.0,185,81
247500,Edgar,Spain Primera Division,Midfielder,24,72,79,13000.0,4400000.0,193,78
248573,J. Dina Ebimbe,French Ligue 1,Midfielder,20,72,80,33000.0,5000000.0,175,66
251191,J. Allevinah,French Ligue 1,Midfielder,26,72,73,14000.0,2800000.0,172,70
251325,M. Meyerhöfer,German 1. Bundesliga,Defender,25,72,75,15000.0,2900000.0,179,74
252909,Antonio Sánchez,Spain Primera Division,Midfielder,24,72,78,16000.0,3700000.0,179,78
254548,M. Bard,French Ligue 1,Defender,20,72,82,14000.0,4900000.0,173,65
255891,B. Šutalo,Italian Serie A,Defender,21,72,79,20000.0,4400000.0,188,72
256035,K. Sulemana,French Ligue 1,Midfielder,19,72,84,19000.0,5500000.0,174,69
