sofifa_id,short_name,player_face_url,Positions,club_name,preferred_foot,club_contract_valid_until
177644,Kiko Casilla,https://cdn.sofifa.net/players/177/644/22_120.png,Goalkeeper,Elche CF,Right,2022.0
180739,E. Kawashima,https://cdn.sofifa.net/players/180/739/22_120.png,Goalkeeper,RC Strasbourg Alsace,Right,2023.0
182179,S. De Maio,https://cdn.sofifa.net/players/182/179/22_120.png,Defender,Udinese Calcio,Right,2022.0
182184,D. Stephens,https://cdn.sofifa.net/players/182/184/22_120.png,Midfielder,Burnley,Right,2022.0
182888,H. Nordtveit,https://cdn.sofifa.net/players/182/888/22_120.png,Defender,TSG Hoffenheim,Right,2022.0
183287,F. Lemoine,https://cdn.sofifa.net/players/183/287/22_120.png,Midfielder,FC Lorient,Right,2022.0
183497,O. Karnezis,https://cdn.sofifa.net/players/183/497/22_120.png,Goalkeeper,LOSC Lille,Right,2023.0
186146,D. Welbeck,https://cdn.sofifa.net/players/186/146/22_120.png,Forward,Brighton & Hove Albion,Right,2022.0
190034,T. Kolodziejczak,https://cdn.sofifa.net/players/190/034/22_120.png,Defender,AS Saint-Étienne,Left,2022.0
190520,T. Jantschke,https://cdn.sofifa.net/players/190/520/22_120.png,Defender,Borussia Mönchengladbach,Right,2023.0
190666,M. Gulde,https://cdn.sofifa.net/players/190/666/22_120.png,Defender,Sport-Club Freiburg,Right,2022.0
190761,T. Arslan,https://cdn.sofifa.net/players/190/761/22_120.png,Midfielder,Udinese Calcio,Right,2022.0
191053,T. Rincón,https://cdn.sofifa.net/players/191/053/22_120.png,Midfielder,Torino F.C.,Right,2022.0
191055,Dídac Vilà,https://cdn.sofifa.net/players/191/055/22_120.png,Defender,RCD Espanyol de Barcelona,Left,2022.0
191210,S. Corchia,https://cdn.sofifa.net/players/191/210/22_120.png,Defender,FC Nantes,Right,2023.0
191648,M. Yoshida,https://cdn.sofifa.net/players/191/648/22_120.png,Defender,U.C. Sampdoria,Right,2022.0
192227,S. Mustafi,https://cdn.sofifa.net/players/192/227/22_120.png,Defender,Levante Unión Deportiva,Right,2023.0
192445,D. Ginczek,https://cdn.sofifa.net/players/192/445/22_120.png,Forward,VfL Wolfsburg,Right,2022.0
192612,M. Jajalo,https://cdn.sofifa.net/players/192/612/22_120.png,Midfielder,Udinese Calcio,Right,2022.0
192663,F. Klos,https://cdn.sofifa.net/players/192/663/22_120.png,Forward,DSC Arminia Bielefeld,Right,2022.0
193148,V. Le Goff,https://cdn.sofifa.net/players/193/148/22_120.png,Defender,FC Lorient,Left,2022.0
193336,V. Belec,https://cdn.sofifa.net/players/193/336/22_120.png,Goalkeeper,US Salernitana 1919,Right,2023.0
193786,F. Bardi,https://cdn.sofifa.net/players/193/786/22_120.png,Goalkeeper,Bologna,Right,2022.0
193794,Villalibre,https://cdn.sofifa.net/players/193/794/22_120.png,Forward,Athletic Club de Bilbao,Left,2023.0
193886,D. Didavi,https://cdn.sofifa.net/players/193/886/22_120.png,Midfielder,VfB Stuttgart,Left,2022.0
194665,S. Ilsanker,https://cdn.sofifa.net/players/194/665/22_120.png,Defender,Eintracht Frankfurt,Right,2022.0
195586,A. Finnbogason,https://cdn.sofifa.net/players/195/586/22_120.png,Forward,FC Augsburg,Right,2022.0
199313,A. Bamba,https://cdn.sofifa.net/players/199/313/22_120.png,Defender,Angers SCO,Right,2023.0
199602,J. Guidetti,https://cdn.sofifa.net/players/199/602/22_120.png,Forward,Deportivo Alavés,Right,2022.0
199763,B. Bereszyński,https://cdn.sofifa.net/players/199/763/22_120.png,Defender,U.C. Sampdoria,Right,2023.0
199829,Timor,https://cdn.sofifa.net/players/199/829/22_120.png,Midfielder,Getafe CF,Left,2022.0
200469,L. Rupp,https://cdn.sofifa.net/players/200/469/22_120.png,Midfielder,Norwich City,Right,2022.0
200752,Juan Jesus,https://cdn.sofifa.net/players/200/752/22_120.png,Defender,Napoli,Left,2022.0
201049,L. Tonelli,https://cdn.sofifa.net/players/201/049/22_120.png,Defender,Empoli,Right,2025.0
201073,N. De Préville,https://cdn.sofifa.net/players/201/073/22_120.png,Midfielder,FC Metz,Right,2024.0
201368,K. McLean,https://cdn.sofifa.net/players/201/368/22_120.png,Midfielder,Norwich City,Left,2023.0
201955,M. Haïdara,https://cdn.sofifa.net/players/201/955/22_120.png,Defender,Racing Club de Lens,Left,2022.0
202276,S. Zoller,https://cdn.sofifa.net/players/202/276/22_120.png,Forward,VfL Bochum 1848,Right,2024.0
202316,T. Chandler,https://cdn.sofifa.net/players/202/316/22_120.png,Midfielder,Eintracht Frankfurt,Right,2025.0
203042,J. Butland,https://cdn.sofifa.net/players/203/042/22_120.png,Goalkeeper,Crystal Palace,Right,2023.0
203280,V. Germain,https://cdn.sofifa.net/players/203/280/22_120.png,Forward,Montpellier Hérault SC,Right,2023.0
204152,J. Jønsson,https://cdn.sofifa.net/players/204/152/22_120.png,Midfielder,Cádiz CF,Right,2022.0
204497,K. Stöger,https://cdn.sofifa.net/players/204/497/22_120.png,Midfielder,1. FSV Mainz 05,Left,2022.0
205157,Ruiz de Galarreta,https://cdn.sofifa.net/players/205/157/22_120.png,Midfielder,RCD Mallorca,Right,2023.0
205553,L. Ceppitelli,https://cdn.sofifa.net/players/205/553/22_120.png,Defender,Cagliari,Right,2022.0
205670,D. Gayle,https://cdn.sofifa.net/players/205/670/22_120.png,Forward,Newcastle United,Right,2024.0
205878,S. Kapino,https://cdn.sofifa.net/players/205/878/22_120.png,Goalkeeper,DSC Arminia Bielefeld,Right,2023.0
205943,V. Chiricheș,https://cdn.sofifa.net/players/205/943/22_120.png,Defender,U.S. Sassuolo Calcio,Right,2023.0
205995,J. Willems,https://cdn.sofifa.net/players/205/995/22_120.png,Defender,SpVgg Greuther Fürth,Left,2025.0
206218,P. Nardi,https://cdn.sofifa.net/players/206/218/22_120.png,Goalkeeper,FC Lorient,Right,2023.0
206219,Juan Cruz,https://cdn.sofifa.net/players/206/219/22_120.png,Defender,CA Osasuna,Left,2023.0
207537,J. Lukaku,https://cdn.sofifa.net/players/207/537/22_120.png,Midfielder,Lazio,Left,2022.0
207593,J. Uronen,https://cdn.sofifa.net/players/207/593/22_120.png,Defender,Stade Brestois 29,Left,2024.0
207650,E. Krafth,https://cdn.sofifa.net/players/207/650/22_120.png,Defender,Newcastle United,Right,2023.0
208144,D. Bessa,https://cdn.sofifa.net/players/208/144/22_120.png,Midfielder,Hellas Verona,Right,2022.0
208449,C. Hérelle,https://cdn.sofifa.net/players/208/449/22_120.png,Defender,Stade Brestois 29,Right,2024.0
208861,J. Gastien,https://cdn.sofifa.net/players/208/861/22_120.png,Midfielder,Clermont Foot 63,Right,2023.0
208892,S. Byram,https://cdn.sofifa.net/players/208/892/22_120.png,Defender,Norwich City,Right,2023.0
209504,B. Hrgota,https://cdn.sofifa.net/players/209/504/22_120.png,Forward,SpVgg Greuther Fürth,Left,2024.0
209547,S. Mitrović,https://cdn.sofifa.net/players/209/547/22_120.png,Defender,Getafe CF,Right,2024.0
209618,F. Tardieu,https://cdn.sofifa.net/players/209/618/22_120.png,Midfielder,ESTAC Troyes,Right,2024.0
210489,L. Schaub,https://cdn.sofifa.net/players/210/489/22_120.png,Midfielder,1. FC Köln,Left,2022.0
210697,C. Nørgaard,https://cdn.sofifa.net/players/210/697/22_120.png,Midfielder,Brentford,Right,2024.0
210802,J. Nilsson,https://cdn.sofifa.net/players/210/802/22_120.png,Defender,DSC Arminia Bielefeld,Left,2022.0
211361,D. Cataldi,https://cdn.sofifa.net/players/211/361/22_120.png,Midfielder,Lazio,Right,2024.0
211818,K. Möhwald,https://cdn.sofifa.net/players/211/818/22_120.png,Midfielder,1. FC Union Berlin,Right,2024.0
211879,J. Haberer,https://cdn.sofifa.net/players/211/879/22_120.png,Midfielder,Sport-Club Freiburg,Right,2022.0
212214,A. Solari,https://cdn.sofifa.net/players/212/214/22_120.png,Midfielder,RC Celta de Vigo,Right,2024.0
212225,E. Roco,https://cdn.sofifa.net/players/212/225/22_120.png,Defender,Elche CF,Right,2023.0
212244,C. Lenz,https://cdn.sofifa.net/players/212/244/22_120.png,Defender,Eintracht Frankfurt,Left,2024.0
212772,Ó. Duarte,https://cdn.sofifa.net/players/212/772/22_120.png,Defender,Levante Unión Deportiva,Right,2022.0
212886,W. Cyprien,https://cdn.sofifa.net/players/212/886/22_120.png,Midfielder,FC Nantes,Right,2022.0
213063,Róber,https://cdn.sofifa.net/players/213/063/22_120.png,Defender,Levante Unión Deportiva,Right,2023.0
213414,W. Troost-Ekong,https://cdn.sofifa.net/players/213/414/22_120.png,Defender,Watford,Right,2025.0
213750,K. Sema,https://cdn.sofifa.net/players/213/750/22_120.png,Midfielder,Watford,Left,2023.0
213868,J. Castelletto,https://cdn.sofifa.net/players/213/868/22_120.png,Defender,FC Nantes,Right,2023.0
214462,I. Arboleda,https://cdn.sofifa.net/players/214/462/22_120.png,Goalkeeper,Rayo Vallecano,Right,2022.0
214622,J. Toljan,https://cdn.sofifa.net/players/214/622/22_120.png,Defender,U.S. Sassuolo Calcio,Right,2025.0
214680,G. Gallon,https://cdn.sofifa.net/players/214/680/22_120.png,Goalkeeper,ESTAC Troyes,Right,2024.0
215410,B. Chardonnet,https://cdn.sofifa.net/players/215/410/22_120.png,Defender,Stade Brestois 29,Right,2023.0
215616,Jason,https://cdn.sofifa.net/players/215/616/22_120.png,Midfielder,Valencia CF,Right,2022.0
215651,Samir,https://cdn.sofifa.net/players/215/651/22_120.png,Defender,Udinese Calcio,Left,2023.0
216067,R. Gagliolo,https://cdn.sofifa.net/players/216/067/22_120.png,Defender,US Salernitana 1919,Left,2023.0
216605,Akapo,https://cdn.sofifa.net/players/216/605/22_120.png,Defender,Cádiz CF,Right,2022.0
218311,J. Dossou,https://cdn.sofifa.net/players/218/311/22_120.png,Midfielder,Clermont Foot 63,Right,2024.0
218746,Pozo,https://cdn.sofifa.net/players/218/746/22_120.png,Midfielder,Rayo Vallecano,Right,2023.0
218981,H. Palacios,https://cdn.sofifa.net/players/218/981/22_120.png,Defender,Elche CF,Right,2022.0
219728,Edgar Méndez,https://cdn.sofifa.net/players/219/728/22_120.png,Midfielder,Deportivo Alavés,Right,2022.0
220348,Iza Carcelén,https://cdn.sofifa.net/players/220/348/22_120.png,Defender,Cádiz CF,Right,2023.0
220414,Diego Rico,https://cdn.sofifa.net/players/220/414/22_120.png,Defender,Real Sociedad,Left,2023.0
220475,A. Grassi,https://cdn.sofifa.net/players/220/475/22_120.png,Midfielder,Cagliari,Right,2022.0
221885,P. Seguin,https://cdn.sofifa.net/players/221/885/22_120.png,Midfielder,SpVgg Greuther Fürth,Right,2022.0
222475,M. Thorsby,https://cdn.sofifa.net/players/222/475/22_120.png,Midfielder,U.C. Sampdoria,Right,2023.0
222844,Walace,https://cdn.sofifa.net/players/222/844/22_120.png,Midfielder,Udinese Calcio,Right,2024.0
223139,A. Zedadka,https://cdn.sofifa.net/players/223/139/22_120.png,Defender,Clermont Foot 63,Right,2022.0
223978,Manu García,https://cdn.sofifa.net/players/223/978/22_120.png,Midfielder,Deportivo Alavés,Right,2022.0
224019,Pedro Chirivella,https://cdn.sofifa.net/players/224/019/22_120.png,Midfielder,FC Nantes,Right,2023.0
224415,Luis Rioja,https://cdn.sofifa.net/players/224/415/22_120.png,Midfielder,Deportivo Alavés,Left,2023.0
224808,G. Ferrari,https://cdn.sofifa.net/players/224/808/22_120.png,Defender,U.S. Sassuolo Calcio,Left,2023.0
224949,J. Dilrosun,https://cdn.sofifa.net/players/224/949/22_120.png,Midfielder,FC Girondins de Bordeaux,Left,2022.0
225018,F. Andone,https://cdn.sofifa.net/players/225/018/22_120.png,Forward,Cádiz CF,Right,2022.0
225200,Kike Barja,https://cdn.sofifa.net/players/225/200/22_120.png,Midfielder,CA Osasuna,Right,2023.0
225204,Raúl Guti,https://cdn.sofifa.net/players/225/204/22_120.png,Midfielder,Elche CF,Right,2024.0
226414,M. Coco,https://cdn.sofifa.net/players/226/414/22_120.png,Midfielder,FC Nantes,Right,2023.0
226861,S. Thioub,https://cdn.sofifa.net/players/226/861/22_120.png,Midfielder,Angers SCO,Left,2023.0
227503,J. Bruun Larsen,https://cdn.sofifa.net/players/227/503/22_120.png,Midfielder,TSG Hoffenheim,Right,2024.0
228332,H. Choudhury,https://cdn.sofifa.net/players/228/332/22_120.png,Midfielder,Leicester City,Right,2023.0
228349,M. Vojvoda,https://cdn.sofifa.net/players/228/349/22_120.png,Defender,Torino F.C.,Right,2024.0
228698,V. Kovalenko,https://cdn.sofifa.net/players/228/698/22_120.png,Midfielder,Spezia,Right,2022.0
228736,W. Faríñez,https://cdn.sofifa.net/players/228/736/22_120.png,Goalkeeper,Racing Club de Lens,Right,2024.0
228805,Raillo,https://cdn.sofifa.net/players/228/805/22_120.png,Defender,RCD Mallorca,Right,2024.0
228815,T. Roberts,https://cdn.sofifa.net/players/228/815/22_120.png,Midfielder,Leeds United,Right,2024.0
228946,M. Svanberg,https://cdn.sofifa.net/players/228/946/22_120.png,Midfielder,Bologna,Right,2023.0
229071,K. Onisiwo,https://cdn.sofifa.net/players/229/071/22_120.png,Forward,1. FSV Mainz 05,Right,2024.0
229221,William,https://cdn.sofifa.net/players/229/221/22_120.png,Defender,VfL Wolfsburg,Right,2022.0
229636,G. Pereiro,https://cdn.sofifa.net/players/229/636/22_120.png,Midfielder,Cagliari,Left,2024.0
229667,Josan,https://cdn.sofifa.net/players/229/667/22_120.png,Midfielder,Elche CF,Right,2022.0
230107,L. Coulibaly,https://cdn.sofifa.net/players/230/107/22_120.png,Midfielder,US Salernitana 1919,Right,2025.0
230578,M. Diakhaby,https://cdn.sofifa.net/players/230/578/22_120.png,Defender,Valencia CF,Right,2023.0
230918,T. Chalobah,https://cdn.sofifa.net/players/230/918/22_120.png,Defender,Chelsea,Right,2023.0
231235,K. Amian,https://cdn.sofifa.net/players/231/235/22_120.png,Defender,Spezia,Right,2026.0
231292,J. Lewis,https://cdn.sofifa.net/players/231/292/22_120.png,Defender,Newcastle United,Left,2025.0
231445,J. Dasilva,https://cdn.sofifa.net/players/231/445/22_120.png,Midfielder,Brentford,Left,2024.0
231685,R. Pierre-Gabriel,https://cdn.sofifa.net/players/231/685/22_120.png,Defender,Stade Brestois 29,Right,2022.0
231864,M. van Bergen,https://cdn.sofifa.net/players/231/864/22_120.png,Midfielder,Stade de Reims,Right,2024.0
232008,Toni Lato,https://cdn.sofifa.net/players/232/008/22_120.png,Defender,Valencia CF,Left,2023.0
232270,T. Fosu-Mensah,https://cdn.sofifa.net/players/232/270/22_120.png,Defender,Bayer 04 Leverkusen,Right,2024.0
232610,T. Asano,https://cdn.sofifa.net/players/232/610/22_120.png,Midfielder,VfL Bochum 1848,Right,2024.0
233084,N. Molina,https://cdn.sofifa.net/players/233/084/22_120.png,Defender,Udinese Calcio,Right,2026.0
233767,S. Alakouch,https://cdn.sofifa.net/players/233/767/22_120.png,Defender,FC Metz,Right,2025.0
234728,L. Bénes,https://cdn.sofifa.net/players/234/728/22_120.png,Midfielder,Borussia Mönchengladbach,Left,2024.0
234986,P. Retsos,https://cdn.sofifa.net/players/234/986/22_120.png,Defender,Bayer 04 Leverkusen,Right,2022.0
235036,W. Faes,https://cdn.sofifa.net/players/235/036/22_120.png,Defender,Stade de Reims,Right,2024.0
235167,V. Janelt,https://cdn.sofifa.net/players/235/167/22_120.png,Midfielder,Brentford,Left,2024.0
235290,K. Bonifazi,https://cdn.sofifa.net/players/235/290/22_120.png,Defender,Bologna,Right,2022.0
235407,S. Özcan,https://cdn.sofifa.net/players/235/407/22_120.png,Midfielder,1. FC Köln,Right,2023.0
235456,J. Bellegarde,https://cdn.sofifa.net/players/235/456/22_120.png,Midfielder,RC Strasbourg Alsace,Right,2023.0
235522,Aleix Febas,https://cdn.sofifa.net/players/235/522/22_120.png,Midfielder,RCD Mallorca,Right,2023.0
235526,D. Geiger,https://cdn.sofifa.net/players/235/526/22_120.png,Midfielder,TSG Hoffenheim,Right,2022.0
235781,Santi Comesaña,https://cdn.sofifa.net/players/235/781/22_120.png,Midfielder,Rayo Vallecano,Right,2023.0
235888,I. Cardona,https://cdn.sofifa.net/players/235/888/22_120.png,Forward,Stade Brestois 29,Right,2023.0
236331,E. Cabaco,https://cdn.sofifa.net/players/236/331/22_120.png,Defender,Getafe CF,Right,2024.0
236454,S. Doumbia,https://cdn.sofifa.net/players/236/454/22_120.png,Defender,Angers SCO,Left,2023.0
236515,Álvaro,https://cdn.sofifa.net/players/236/515/22_120.png,Goalkeeper,Brentford,Left,2022.0
236518,A. Nordin,https://cdn.sofifa.net/players/236/518/22_120.png,Midfielder,AS Saint-Étienne,Left,2022.0
236556,M. Hongla,https://cdn.sofifa.net/players/236/556/22_120.png,Midfielder,Hellas Verona,Right,2022.0
236624,A. Barkok,https://cdn.sofifa.net/players/236/624/22_120.png,Midfielder,Eintracht Frankfurt,Right,2022.0
236703,D. Raum,https://cdn.sofifa.net/players/236/703/22_120.png,Defender,TSG Hoffenheim,Left,2025.0
236822,G. Gudmundsson,https://cdn.sofifa.net/players/236/822/22_120.png,Defender,LOSC Lille,Left,2026.0
236935,H. Wolf,https://cdn.sofifa.net/players/236/935/22_120.png,Midfielder,Borussia Mönchengladbach,Left,2024.0
236947,J. Torunarigha,https://cdn.sofifa.net/players/236/947/22_120.png,Defender,Hertha BSC,Left,2023.0
237715,P. Cutrone,https://cdn.sofifa.net/players/237/715/22_120.png,Forward,Empoli,Right,2022.0
237985,K. Danso,https://cdn.sofifa.net/players/237/985/22_120.png,Defender,Racing Club de Lens,Right,2026.0
238126,Guridi,https://cdn.sofifa.net/players/238/126/22_120.png,Midfielder,Real Sociedad,Left,2024.0
239025,I. Niane,https://cdn.sofifa.net/players/239/025/22_120.png,Forward,FC Metz,Right,2024.0
239356,A. Matusiwa,https://cdn.sofifa.net/players/239/356/22_120.png,Midfielder,Stade de Reims,Right,2026.0
239452,I. Diallo,https://cdn.sofifa.net/players/239/452/22_120.png,Midfielder,Southampton,Right,2024.0
239712,M. Okugawa,https://cdn.sofifa.net/players/239/712/22_120.png,Midfielder,DSC Arminia Bielefeld,Left,2024.0
239744,M. Cuisance,https://cdn.sofifa.net/players/239/744/22_120.png,Midfielder,FC Bayern München,Left,2024.0
239970,Paulinho,https://cdn.sofifa.net/players/239/970/22_120.png,Midfielder,Bayer 04 Leverkusen,Right,2023.0
240452,M. Nzola,https://cdn.sofifa.net/players/240/452/22_120.png,Forward,Spezia,Left,2024.0
240926,N. Phillips,https://cdn.sofifa.net/players/240/926/22_120.png,Defender,Liverpool,Right,2025.0
241159,M. Guéhi,https://cdn.sofifa.net/players/241/159/22_120.png,Defender,Crystal Palace,Right,2026.0
241390,E. Elmas,https://cdn.sofifa.net/players/241/390/22_120.png,Midfielder,Napoli,Right,2025.0
241463,Dani Raba,https://cdn.sofifa.net/players/241/463/22_120.png,Midfielder,Villarreal CF,Left,2023.0
241821,M. Bayo,https://cdn.sofifa.net/players/241/821/22_120.png,Forward,Clermont Foot 63,Right,2023.0
241856,Manu Morlanes,https://cdn.sofifa.net/players/241/856/22_120.png,Midfielder,RCD Espanyol de Barcelona,Right,2022.0
241925,C. Führich,https://cdn.sofifa.net/players/241/925/22_120.png,Midfielder,VfB Stuttgart,Right,2025.0
241928,A. Sambi Lokonga,https://cdn.sofifa.net/players/241/928/22_120.png,Midfielder,Arsenal,Right,2026.0
241937,A. Harroui,https://cdn.sofifa.net/players/241/937/22_120.png,Midfielder,U.S. Sassuolo Calcio,Right,2022.0
242000,K. Mavropanos,https://cdn.sofifa.net/players/242/000/22_120.png,Defender,VfB Stuttgart,Right,2022.0
242434,C. Jones,https://cdn.sofifa.net/players/242/434/22_120.png,Midfielder,Liverpool,Right,2025.0
242641,R. Aït Nouri,https://cdn.sofifa.net/players/242/641/22_120.png,Defender,Wolverhampton Wanderers,Left,2026.0
243315,Dani Gómez,https://cdn.sofifa.net/players/243/315/22_120.png,Forward,Levante Unión Deportiva,Right,2025.0
243593,A. Laurienté,https://cdn.sofifa.net/players/243/593/22_120.png,Midfielder,FC Lorient,Right,2024.0
243976,Catena,https://cdn.sofifa.net/players/243/976/22_120.png,Defender,Rayo Vallecano,Right,2023.0
244675,Sancet,https://cdn.sofifa.net/players/244/675/22_120.png,Forward,Athletic Club de Bilbao,Right,2024.0
245228,F. Krüger,https://cdn.sofifa.net/players/245/228/22_120.png,Forward,DSC Arminia Bielefeld,Right,2025.0
245598,I. Baba,https://cdn.sofifa.net/players/245/598/22_120.png,Midfielder,RCD Mallorca,Right,2024.0
246174,H. Elliott,https://cdn.sofifa.net/players/246/174/22_120.png,Midfielder,Liverpool,Left,2025.0
246352,Hugo Guillamón,https://cdn.sofifa.net/players/246/352/22_120.png,Defender,Valencia CF,Right,2023.0
246875,O. Kossounou,https://cdn.sofifa.net/players/246/875/22_120.png,Defender,Bayer 04 Leverkusen,Right,2026.0
247019,B. Kouyaté,https://cdn.sofifa.net/players/247/019/22_120.png,Defender,FC Metz,Right,2024.0
247819,N. Schlotterbeck,https://cdn.sofifa.net/players/247/819/22_120.png,Defender,Sport-Club Freiburg,Left,2023.0
247827,M. Olise,https://cdn.sofifa.net/players/247/827/22_120.png,Midfielder,Crystal Palace,Left,2026.0
248820,Mateu Morey,https://cdn.sofifa.net/players/248/820/22_120.png,Defender,Borussia Dortmund,Right,2024.0
251570,R. Cherki,https://cdn.sofifa.net/players/251/570/22_120.png,Midfielder,Olympique Lyonnais,Left,2023.0
251756,R. Nteka,https://cdn.sofifa.net/players/251/756/22_120.png,Forward,Rayo Vallecano,Left,2026.0
251810,B. Brobbey,https://cdn.sofifa.net/players/251/810/22_120.png,Forward,RB Leipzig,Right,2025.0
252017,F. Daniliuc,https://cdn.sofifa.net/players/252/017/22_120.png,Defender,OGC Nice,Right,2025.0
252086,Son,https://cdn.sofifa.net/players/252/086/22_120.png,Defender,Levante Unión Deportiva,Right,2024.0
252327,Manu Sánchez,https://cdn.sofifa.net/players/252/327/22_120.png,Defender,CA Osasuna,Left,2022.0
252590,Fer Niño,https://cdn.sofifa.net/players/252/590/22_120.png,Forward,RCD Mallorca,Right,2022.0
253149,J. Frimpong,https://cdn.sofifa.net/players/253/149/22_120.png,Defender,Bayer 04 Leverkusen,Right,2025.0
253444,A. Kalimuendo,https://cdn.sofifa.net/players/253/444/22_120.png,Forward,Racing Club de Lens,Right,2022.0
255523,Y. Maçon,https://cdn.sofifa.net/players/255/523/22_120.png,Defender,AS Saint-Étienne,Right,2024.0
257889,K. Jakić,https://cdn.sofifa.net/players/257/889/22_120.png,Midfielder,Eintracht Frankfurt,Right,2022.0
258390,I. Grbić,https://cdn.sofifa.net/players/258/390/22_120.png,Goalkeeper,LOSC Lille,Right,2022.0
258602,Jon Morcillo,https://cdn.sofifa.net/players/258/602/22_120.png,Midfielder,Athletic Club de Bilbao,Left,2023.0
259233,I. Moriba,https://cdn.sofifa.net/players/259/233/22_120.png,Midfielder,RB Leipzig,Right,2026.0
259377,Yeremy Pino,https://cdn.sofifa.net/players/259/377/22_120.png,Midfielder,Villarreal CF,Right,2024.0
134779,J. Briand,https://cdn.sofifa.net/players/134/779/22_120.png,Forward,FC Girondins de Bordeaux,Right,2022.0
139860,J. Morel,https://cdn.sofifa.net/players/139/860/22_120.png,Defender,FC Lorient,Left,2024.0
149258,A. Cordaz,https://cdn.sofifa.net/players/149/258/22_120.png,Goalkeeper,Inter,Right,2022.0
169216,S. Long,https://cdn.sofifa.net/players/169/216/22_120.png,Forward,Southampton,Right,2022.0
171018,Mario Suárez,https://cdn.sofifa.net/players/171/018/22_120.png,Midfielder,Rayo Vallecano,Right,2022.0
172316,Coke,https://cdn.sofifa.net/players/172/316/22_120.png,Defender,Levante Unión Deportiva,Right,2022.0
176285,W. Reid,https://cdn.sofifa.net/players/176/285/22_120.png,Defender,West Ham United,Right,2023.0
178628,F. Forestieri,https://cdn.sofifa.net/players/178/628/22_120.png,Midfielder,Udinese Calcio,Right,2022.0
180706,C. Cathcart,https://cdn.sofifa.net/players/180/706/22_120.png,Defender,Watford,Right,2023.0
182212,A. Modeste,https://cdn.sofifa.net/players/182/212/22_120.png,Forward,1. FC Köln,Right,2023.0
183280,A. Rami,https://cdn.sofifa.net/players/183/280/22_120.png,Defender,ESTAC Troyes,Right,2022.0
183491,Zanka,https://cdn.sofifa.net/players/183/491/22_120.png,Defender,Brentford,Right,2022.0
183632,R. Tesche,https://cdn.sofifa.net/players/183/632/22_120.png,Midfielder,VfL Bochum 1848,Right,2022.0
183916,J. Pied,https://cdn.sofifa.net/players/183/916/22_120.png,Defender,LOSC Lille,Right,2022.0
184749,D. Gosling,https://cdn.sofifa.net/players/184/749/22_120.png,Midfielder,Watford,Right,2023.0
185172,V. Fiorillo,https://cdn.sofifa.net/players/185/172/22_120.png,Goalkeeper,US Salernitana 1919,Right,2025.0
189043,D. Brosinski,https://cdn.sofifa.net/players/189/043/22_120.png,Defender,1. FSV Mainz 05,Right,2022.0
189061,S. Burchert,https://cdn.sofifa.net/players/189/061/22_120.png,Goalkeeper,SpVgg Greuther Fürth,Right,2022.0
189342,C. Pinsoglio,https://cdn.sofifa.net/players/189/342/22_120.png,Goalkeeper,Juventus,Left,2023.0
189576,Ramalho,https://cdn.sofifa.net/players/189/576/22_120.png,Defender,CA Osasuna,Right,2022.0
189680,Fábio,https://cdn.sofifa.net/players/189/680/22_120.png,Defender,FC Nantes,Right,2022.0
190738,H. Nielsen,https://cdn.sofifa.net/players/190/738/22_120.png,Forward,SpVgg Greuther Fürth,Right,2022.0
192317,J. Steer,https://cdn.sofifa.net/players/192/317/22_120.png,Goalkeeper,Aston Villa,Left,2023.0
192622,S. Duffy,https://cdn.sofifa.net/players/192/622/22_120.png,Defender,Brighton & Hove Albion,Right,2023.0
192725,M. Le Marchand,https://cdn.sofifa.net/players/192/725/22_120.png,Defender,RC Strasbourg Alsace,Left,2023.0
193062,M. Zeegelaar,https://cdn.sofifa.net/players/193/062/22_120.png,Midfielder,Udinese Calcio,Left,2022.0
193337,J. Obi,https://cdn.sofifa.net/players/193/337/22_120.png,Midfielder,US Salernitana 1919,Left,2022.0
194020,Pelé,https://cdn.sofifa.net/players/194/020/22_120.png,Midfielder,AS Monaco,Right,2023.0
196801,Mexer,https://cdn.sofifa.net/players/196/801/22_120.png,Defender,FC Girondins de Bordeaux,Right,2023.0
197688,Gabriel Silva,https://cdn.sofifa.net/players/197/688/22_120.png,Defender,AS Saint-Étienne,Left,2023.0
197813,J. Martin,https://cdn.sofifa.net/players/197/813/22_120.png,Midfielder,Stade Rennais FC,Right,2022.0
198553,C. Gamboa,https://cdn.sofifa.net/players/198/553/22_120.png,Defender,VfL Bochum 1848,Right,2023.0
199274,I. Nestorovski,https://cdn.sofifa.net/players/199/274/22_120.png,Forward,Udinese Calcio,Left,2022.0
199288,A. Losilla,https://cdn.sofifa.net/players/199/288/22_120.png,Midfielder,VfL Bochum 1848,Right,2022.0
199439,M. Gregoritsch,https://cdn.sofifa.net/players/199/439/22_120.png,Forward,FC Augsburg,Left,2022.0
199897,N. Höfler,https://cdn.sofifa.net/players/199/897/22_120.png,Midfielder,Sport-Club Freiburg,Right,2025.0
200212,M. Esser,https://cdn.sofifa.net/players/200/212/22_120.png,Goalkeeper,VfL Bochum 1848,Right,2023.0
200408,B. Gibson,https://cdn.sofifa.net/players/200/408/22_120.png,Defender,Norwich City,Left,2024.0
202135,S. Sturaro,https://cdn.sofifa.net/players/202/135/22_120.png,Midfielder,Genoa,Right,2022.0
202151,K. Stafylidis,https://cdn.sofifa.net/players/202/151/22_120.png,Defender,VfL Bochum 1848,Left,2022.0
