sofifa_id,short_name,value_eur,wage_eur,Positions,percentile,count,percentile_wage
199715,Vitolo,11500000.0,50000.0,Midfielder,74.62,30,81.51
236679,Melendo,11500000.0,17000.0,Midfielder,74.62,30,43.16
225783,S. Mavididi,11500000.0,22000.0,Midfielder,74.62,30,53.61
226093,C. Adams,11500000.0,46000.0,Forward,74.62,30,79.26
216258,I. Bebou,11500000.0,37000.0,Forward,74.62,30,72.84
189125,G. Bonaventura,11500000.0,52000.0,Midfielder,74.62,30,82.96
235997,Fran Beltrán,11500000.0,19000.0,Midfielder,74.62,30,47.23
242664,A. Saelemaekers,11500000.0,34000.0,Midfielder,74.62,30,70.22
225748,T. Cantwell,11500000.0,28000.0,Midfielder,74.62,30,63.8
175254,F. Caicedo,11500000.0,22000.0,Forward,74.62,30,53.61
231416,D. Lukébakio,11500000.0,35000.0,Midfielder,74.62,30,71.19
216194,Dani García,11500000.0,29000.0,Midfielder,74.62,30,65.01
237221,J. Foyth,11500000.0,22000.0,Defender,74.62,30,53.61
230065,S. Serdar,11500000.0,35000.0,Midfielder,74.62,30,71.19
239837,A. Mac Allister,11500000.0,42000.0,Midfielder,74.62,30,76.5
224258,K. Ajer,11500000.0,33000.0,Defender,74.62,30,69.31
210617,Samu Castillejo,11500000.0,41000.0,Midfielder,74.62,30,75.66
211320,D. Rugani,11500000.0,60000.0,Defender,74.62,30,86.25
228635,Borja Mayoral,11500000.0,105000.0,Forward,74.62,30,95.33
234574,Diogo Dalot,11500000.0,68000.0,Defender,74.62,30,88.57
198946,D. D'Ambrosio,11500000.0,85000.0,Defender,74.62,30,92.67
241042,O. Skipp,11500000.0,44000.0,Midfielder,74.62,30,78.12
191202,N. Matić,11500000.0,100000.0,Midfielder,74.62,30,94.79
225126,E. Skhiri,11500000.0,26000.0,Midfielder,74.62,30,60.74
190745,M. Silvestri,11500000.0,16000.0,Goalkeeper,74.62,30,41.61
176676,Marcelo,11000000.0,135000.0,Defender,73.61,22,97.24
236276,A. Danjuma,11000000.0,28000.0,Midfielder,73.61,22,63.8
223550,J. Omlin,11000000.0,20000.0,Goalkeeper,73.61,22,49.78
191180,J. Pastore,11000000.0,23000.0,Midfielder,73.61,22,55.8
220421,H. Kamara,11000000.0,30000.0,Defender,73.61,22,65.98
178213,E. Capoue,11000000.0,33000.0,Midfielder,73.61,22,69.31
220831,M. Malsa,11000000.0,25000.0,Midfielder,73.61,22,59.29
239580,Bremer,11000000.0,31000.0,Defender,73.61,22,67.09
253290,M. Viña,11000000.0,35000.0,Defender,73.61,22,71.19
206651,Roberto Torres,11000000.0,30000.0,Midfielder,73.61,22,65.98
237184,K. Bare,11000000.0,15000.0,Midfielder,73.61,22,39.46
124375,B. Yılmaz,11000000.0,39000.0,Forward,73.61,22,74.18
228509,J. Reine-Adélaïde,11000000.0,43000.0,Midfielder,73.61,22,77.18
210864,E. Hysaj,11000000.0,48000.0,Defender,73.61,22,80.34
211575,André Gomes,11000000.0,71000.0,Midfielder,73.61,22,89.24
234711,J. Brekalo,11000000.0,44000.0,Midfielder,73.61,22,78.12
212491,A. Masuaku,11000000.0,56000.0,Defender,73.61,22,84.61
212602,Diego Llorente,11000000.0,65000.0,Defender,73.61,22,87.87
242663,S. Bornauw,11000000.0,40000.0,Defender,73.61,22,74.89
219145,G. Maripán,11000000.0,43000.0,Defender,73.61,22,77.18
219681,J. Amavi,11000000.0,34000.0,Defender,73.61,22,70.22
229909,A. Lunev,11000000.0,39000.0,Goalkeeper,73.61,22,74.18
212228,I. Toney,10500000.0,46000.0,Forward,72.87,17,79.26
220570,J. Bednarek,10500000.0,42000.0,Defender,72.87,17,76.5
221342,Pablo Maffeo,10500000.0,20000.0,Defender,72.87,17,49.78
222404,M. Normann,10500000.0,30000.0,Midfielder,72.87,17,65.98
193290,M. Braithwaite,10500000.0,120000.0,Forward,72.87,17,96.5
246113,Adrià Pedrosa,10500000.0,14000.0,Defender,72.87,17,37.38
188988,M. Lanzini,10500000.0,64000.0,Midfielder,72.87,17,87.6
262621,G. Mamardashvili,10500000.0,14000.0,Goalkeeper,72.87,17,37.38
226268,F. Dimarco,10500000.0,58000.0,Defender,72.87,17,85.48
227234,L. Tousart,10500000.0,31000.0,Midfielder,72.87,17,67.09
227236,A. Zambo Anguissa,10500000.0,49000.0,Midfielder,72.87,17,81.21
194932,A. Townsend,10500000.0,74000.0,Midfielder,72.87,17,89.98
195093,Willian José,10500000.0,35000.0,Forward,72.87,17,71.19
202282,S. Armstrong,10500000.0,54000.0,Midfielder,72.87,17,83.63
235149,J. Schouten,10500000.0,24000.0,Midfielder,72.87,17,57.58
253002,G. Raspadori,10500000.0,22000.0,Forward,72.87,17,53.61
171579,Raúl García,10500000.0,36000.0,Forward,72.87,17,72.13
178005,Rui Patrício,10000000.0,51000.0,Goalkeeper,72.3,29,82.49
169588,J. Evans,10000000.0,95000.0,Defender,72.3,29,94.32
177388,D. Payet,10000000.0,51000.0,Midfielder,72.3,29,82.49
189280,A. Westwood,10000000.0,36000.0,Midfielder,72.3,29,72.13
256948,C. Tzolis,10000000.0,17000.0,Midfielder,72.3,29,43.16
241497,C. Dagba,10000000.0,49000.0,Defender,72.3,29,81.21
213135,D. Origi,10000000.0,88000.0,Forward,72.3,29,93.24
192679,Escudero,10000000.0,24000.0,Defender,72.3,29,57.58
215689,A. Petagna,10000000.0,56000.0,Forward,72.3,29,84.61
215785,K. Baldé,10000000.0,33000.0,Forward,72.3,29,69.31
204077,M. Niang,10000000.0,44000.0,Forward,72.3,29,78.12
208334,J. Hector,10000000.0,28000.0,Midfielder,72.3,29,63.8
216549,A. Sørloth,10000000.0,61000.0,Forward,72.3,29,86.62
184392,M. Darmian,10000000.0,77000.0,Defender,72.3,29,90.89
183394,M. Sissoko,10000000.0,51000.0,Midfielder,72.3,29,82.49
220659,J. Brownhill,10000000.0,33000.0,Midfielder,72.3,29,69.31
223113,K. Piątek,10000000.0,44000.0,Forward,72.3,29,78.12
188103,Rochina,10000000.0,24000.0,Midfielder,72.3,29,57.58
226229,T. Kehrer,10000000.0,49000.0,Defender,72.3,29,81.21
233631,A. Ndiaye,10000000.0,22000.0,Midfielder,72.3,29,53.61
212153,R. Gagliardini,10000000.0,73000.0,Midfielder,72.3,29,89.65
183855,A. Ogbonna,10000000.0,70000.0,Defender,72.3,29,89.11
228747,O. Idrissi,10000000.0,26000.0,Midfielder,72.3,29,60.74
185020,José Callejón,10000000.0,61000.0,Midfielder,72.3,29,86.62
234772,Salvi Sánchez,10000000.0,30000.0,Midfielder,72.3,29,65.98
234171,R. Sallai,10000000.0,23000.0,Midfielder,72.3,29,55.8
202851,G. Defrel,10000000.0,33000.0,Midfielder,72.3,29,69.31
252837,Nico Melamed,10000000.0,12000.0,Midfielder,72.3,29,33.24
219391,G. Escalante,10000000.0,50000.0,Midfielder,72.3,29,81.51
243014,B. Mbeumo,9500000.0,32000.0,Midfielder,71.33,37,68.17
235875,Pol Lirola,9500000.0,27000.0,Defender,71.33,37,62.29
255000,T. Moffi,9500000.0,17000.0,Forward,71.33,37,43.16
228579,B. Henrichs,9500000.0,46000.0,Defender,71.33,37,79.26
228789,Robert Sanchéz,9500000.0,31000.0,Goalkeeper,71.33,37,67.09
223154,O. Tufan,9500000.0,44000.0,Midfielder,71.33,37,78.12
224158,S. Amrabat,9500000.0,36000.0,Midfielder,71.33,37,72.13
243780,Kangin Lee,9500000.0,18000.0,Forward,71.33,37,44.94
248148,Zubimendi,9500000.0,23000.0,Midfielder,71.33,37,55.8
226853,J. St. Juste,9500000.0,19000.0,Defender,71.33,37,47.23
206652,Sergio Rico,9500000.0,49000.0,Goalkeeper,71.33,37,81.21
240754,Y. Atal,9500000.0,26000.0,Defender,71.33,37,60.74
202371,T. Meunier,9500000.0,48000.0,Defender,71.33,37,80.34
226710,G. Scamacca,9500000.0,26000.0,Forward,71.33,37,60.74
180216,S. Coleman,9500000.0,69000.0,Defender,71.33,37,88.84
186801,C. Kouyaté,9500000.0,51000.0,Defender,71.33,37,82.49
237629,A. Maier,9500000.0,31000.0,Midfielder,71.33,37,67.09
187936,S. Nzonzi,9500000.0,47000.0,Midfielder,71.33,37,79.7
237679,R. Kolo Muani,9500000.0,21000.0,Forward,71.33,37,51.53
237995,D. Lainez,9500000.0,15000.0,Midfielder,71.33,37,39.46
195272,M. Faraoni,9500000.0,27000.0,Defender,71.33,37,62.29
238216,C. Gallagher,9500000.0,53000.0,Midfielder,71.33,37,83.39
208295,R. Saïss,9500000.0,69000.0,Defender,71.33,37,88.84
200536,N. Schulz,9500000.0,48000.0,Defender,71.33,37,80.34
194222,Laguardia,9500000.0,25000.0,Defender,71.33,37,59.29
201377,J. Murillo,9500000.0,20000.0,Defender,71.33,37,49.78
202562,J. Roussillon,9500000.0,52000.0,Defender,71.33,37,82.96
189881,C. Smalling,9500000.0,47000.0,Defender,71.33,37,79.7
162347,João Moutinho,9500000.0,88000.0,Midfielder,71.33,37,93.24
239093,J. Clauss,9500000.0,29000.0,Defender,71.33,37,65.01
164240,Thiago Silva,9500000.0,105000.0,Defender,71.33,37,95.33
220132,Zaldúa,9500000.0,30000.0,Defender,71.33,37,65.98
203177,D. Foulquier,9500000.0,32000.0,Defender,71.33,37,68.17
211454,M. Elneny,9500000.0,68000.0,Midfielder,71.33,37,88.57
219522,J. Ledesma,9500000.0,24000.0,Goalkeeper,71.33,37,57.58
244749,N. Aguerd,9500000.0,36000.0,Defender,71.33,37,72.13
204876,Clerc,9500000.0,27000.0,Defender,71.33,37,62.29
216433,A. El Ghazi,9000000.0,56000.0,Midfielder,70.08,49,84.61
212242,R. Andrich,9000000.0,44000.0,Midfielder,70.08,49,78.12
225439,R. Mandragora,9000000.0,51000.0,Midfielder,70.08,49,82.49
232097,A. Harit,9000000.0,11000.0,Midfielder,70.08,49,31.56
242835,L. Balerdi,9000000.0,24000.0,Defender,70.08,49,57.58
223197,E. Ünal,9000000.0,24000.0,Forward,70.08,49,57.58
242794,I. Louza,9000000.0,40000.0,Midfielder,70.08,49,74.89
237034,J. Hernández,9000000.0,44000.0,Forward,70.08,49,78.12
226168,M. Eggestein,9000000.0,22000.0,Midfielder,70.08,49,53.61
240654,Carles Pérez,9000000.0,41000.0,Midfielder,70.08,49,75.66
241686,Manu Vallejo,9000000.0,29000.0,Forward,70.08,49,65.01
227222,F. Guilbert,9000000.0,51000.0,Defender,70.08,49,82.49
243231,E. Mwepu,9000000.0,42000.0,Midfielder,70.08,49,76.5
241103,Z. Vanheusden,9000000.0,43000.0,Defender,70.08,49,77.18
242348,Loren,9000000.0,25000.0,Forward,70.08,49,59.29
163587,K. Schmeichel,9000000.0,115000.0,Goalkeeper,70.08,49,96.0
206516,W. Hughes,9000000.0,49000.0,Midfielder,70.08,49,81.21
231366,P. Lienhart,9000000.0,21000.0,Defender,70.08,49,51.53
230613,A. Diawara,9000000.0,35000.0,Midfielder,70.08,49,71.19
242418,T. Lamptey,9000000.0,29000.0,Defender,70.08,49,65.01
239360,P. Struijk,9000000.0,38000.0,Defender,70.08,49,73.58
252084,Marcos André,9000000.0,29000.0,Forward,70.08,49,65.01
235424,D. Samassékou,9000000.0,28000.0,Midfielder,70.08,49,63.8
236600,J. Tanganga,9000000.0,49000.0,Defender,70.08,49,81.21
235026,O. Richards,9000000.0,40000.0,Defender,70.08,49,74.89
234569,Florentino,9000000.0,8000.0,Midfielder,70.08,49,25.11
225951,D. Bouanga,9000000.0,30000.0,Midfielder,70.08,49,65.98
225859,M. Niakhaté,9000000.0,21000.0,Defender,70.08,49,51.53
210896,M. Sanson,9000000.0,56000.0,Midfielder,70.08,49,84.61
252339,Tiago Djaló,9000000.0,19000.0,Defender,70.08,49,47.23
189053,F. Caputo,9000000.0,38000.0,Forward,70.08,49,73.58
200215,S. Rode,9000000.0,26000.0,Midfielder,70.08,49,60.74
243237,L. Pellegrini,9000000.0,42000.0,Defender,70.08,49,76.5
173608,Joselu,9000000.0,27000.0,Forward,70.08,49,62.29
189505,Pedro,9000000.0,61000.0,Forward,70.08,49,86.62
193469,Víctor Ruiz,9000000.0,24000.0,Defender,70.08,49,57.58
253102,A. Aouchiche,9000000.0,9000.0,Midfielder,70.08,49,27.36
255106,L. Badé,9000000.0,24000.0,Defender,70.08,49,57.58
256632,Luis Henrique,9000000.0,20000.0,Midfielder,70.08,49,49.78
181820,S. Jovetić,9000000.0,47000.0,Forward,70.08,49,79.7
189250,S. Rondón,9000000.0,77000.0,Forward,70.08,49,90.89
176266,Lucas Leiva,9000000.0,64000.0,Midfielder,70.08,49,87.6
208004,J. Veltman,9000000.0,52000.0,Defender,70.08,49,82.96
201454,F. Ghoulam,9000000.0,51000.0,Defender,70.08,49,82.49
246672,Barrenetxea,9000000.0,17000.0,Midfielder,70.08,49,43.16
198118,J. Guilavogui,9000000.0,50000.0,Midfielder,70.08,49,81.51
206115,I. Hayden,9000000.0,34000.0,Midfielder,70.08,49,70.22
194229,Hugo Mallo,9000000.0,22000.0,Defender,70.08,49,53.61
178088,Juan Mata,9000000.0,100000.0,Midfielder,70.08,49,94.79
197948,F. Lejeune,8500000.0,23000.0,Defender,68.44,31,55.8
247246,K. Thuram,8500000.0,18000.0,Midfielder,68.44,31,44.94
236988,E. Nketiah,8500000.0,56000.0,Forward,68.44,31,84.61
193601,G. Pezzella,8500000.0,22000.0,Defender,68.44,31,53.61
251892,Beto,8500000.0,8000.0,Forward,68.44,31,25.11
236461,J. Mateta,8500000.0,22000.0,Forward,68.44,31,53.61
221014,Carlos Fernández,8500000.0,29000.0,Forward,68.44,31,65.01
238900,E. Demirović,8500000.0,23000.0,Forward,68.44,31,55.8
236699,S. Lukić,8500000.0,33000.0,Midfielder,68.44,31,69.31
199641,M. Sels,8500000.0,20000.0,Goalkeeper,68.44,31,49.78
252000,D. Bradarić,8500000.0,20000.0,Defender,68.44,31,49.78
183899,P. Piatti,8500000.0,22000.0,Midfielder,68.44,31,53.61
241496,T. Weah,8500000.0,24000.0,Forward,68.44,31,57.58
45186,Joaquín,8500000.0,23000.0,Midfielder,68.44,31,55.8
199005,M. Ryan,8500000.0,25000.0,Goalkeeper,68.44,31,59.29
176550,D. Ospina,8500000.0,48000.0,Goalkeeper,68.44,31,80.34
202789,A. Schwolow,8500000.0,34000.0,Goalkeeper,68.44,31,70.22
230084,L. Nmecha,8500000.0,43000.0,Forward,68.44,31,77.18
192816,L. Cabrera,8500000.0,19000.0,Defender,68.44,31,47.23
212219,A. Djiku,8500000.0,21000.0,Defender,68.44,31,51.53
178509,O. Giroud,8500000.0,48000.0,Forward,68.44,31,80.34
208787,A. Thomasson,8500000.0,23000.0,Midfielder,68.44,31,55.8
212883,D. Amartey,8500000.0,70000.0,Defender,68.44,31,89.11
212977,N. Stark,8500000.0,37000.0,Defender,68.44,31,72.84
205201,O. Yokuşlu,8500000.0,21000.0,Midfielder,68.44,31,51.53
243627,Y. Adli,8500000.0,25000.0,Midfielder,68.44,31,59.29
208509,T. Foket,8500000.0,23000.0,Defender,68.44,31,55.8
215399,Rúben Vezo,8500000.0,24000.0,Defender,68.44,31,57.58
242619,C. Doucouré,8500000.0,20000.0,Midfielder,68.44,31,49.78
186682,Montoro,8500000.0,26000.0,Midfielder,68.44,31,60.74
189560,Iborra,8500000.0,34000.0,Midfielder,68.44,31,70.22
239529,F. Onyeka,8000000.0,33000.0,Midfielder,67.39,29,69.31
204760,C. Taylor,8000000.0,31000.0,Defender,67.39,29,67.09
225782,A. Maitland-Niles,8000000.0,49000.0,Midfielder,67.39,29,81.21
222715,Otávio,8000000.0,23000.0,Midfielder,67.39,29,55.8
210719,M. Kempf,8000000.0,25000.0,Defender,67.39,29,59.29
200110,M. Bizot,8000000.0,16000.0,Goalkeeper,67.39,29,41.61
232498,Isi,8000000.0,20000.0,Midfielder,67.39,29,49.78
157481,Raúl Albiol,8000000.0,30000.0,Defender,67.39,29,65.98
236804,F. Medina,8000000.0,21000.0,Defender,67.39,29,51.53
223570,J. Sambia,8000000.0,19000.0,Defender,67.39,29,47.23
212678,L. Augustinsson,8000000.0,23000.0,Defender,67.39,29,55.8
224030,M. Lopez,8000000.0,25000.0,Midfielder,67.39,29,59.29
237626,Y. Neyou,8000000.0,23000.0,Midfielder,67.39,29,55.8
231227,N. Dorsch,8000000.0,18000.0,Midfielder,67.39,29,44.94
173221,A. Candreva,8000000.0,25000.0,Midfielder,67.39,29,59.29
239368,M. Bakker,8000000.0,25000.0,Defender,67.39,29,59.29
208001,Paulo Otávio,8000000.0,47000.0,Defender,67.39,29,79.7
223329,A. Conti,8000000.0,32000.0,Defender,67.39,29,68.17
245426,M. Kumbulla,8000000.0,16000.0,Defender,67.39,29,41.61
243952,A. Lunin,8000000.0,59000.0,Goalkeeper,67.39,29,85.98
206654,Pablo Marí,8000000.0,60000.0,Defender,67.39,29,86.25
246748,Aihen Muñoz,8000000.0,20000.0,Defender,67.39,29,49.78
243631,M. Camara,8000000.0,23000.0,Midfielder,67.39,29,55.8
198719,N. Redmond,8000000.0,49000.0,Midfielder,67.39,29,81.21
231485,A. Tuanzebe,8000000.0,60000.0,Defender,67.39,29,86.25
238370,M. Pongračić,8000000.0,38000.0,Defender,67.39,29,73.58
230727,G. Larsonneur,8000000.0,12000.0,Goalkeeper,67.39,29,33.24
230005,T. Davies,8000000.0,55000.0,Midfielder,67.39,29,84.0
243414,B. Williams,8000000.0,54000.0,Defender,67.39,29,83.63
210438,F. Boulaya,7500000.0,20000.0,Midfielder,66.42,39,49.78
212260,Hwang Ui Jo,7500000.0,29000.0,Forward,66.42,39,65.01
162835,S. Handanovič,7500000.0,78000.0,Goalkeeper,66.42,39,91.09
220876,F. Honorat,7500000.0,16000.0,Midfielder,66.42,39,41.61
234824,Y. Wissa,7500000.0,37000.0,Midfielder,66.42,39,72.84
241827,Martín,7500000.0,20000.0,Defender,66.42,39,49.78
220633,D. Gray,7500000.0,66000.0,Midfielder,66.42,39,88.17
236245,A. Elis,7500000.0,16000.0,Forward,66.42,39,41.61
202493,Aleix Vidal,7500000.0,19000.0,Defender,66.42,39,47.23
235134,P. Rosario,7500000.0,23000.0,Midfielder,66.42,39,55.8
207616,A. Webster,7500000.0,44000.0,Defender,66.42,39,78.12
242434,C. Jones,7500000.0,49000.0,Midfielder,66.42,39,81.21
242392,G. Magnani,7500000.0,22000.0,Defender,66.42,39,53.61
208498,M. Dabbur,7500000.0,36000.0,Forward,66.42,39,72.13
216816,G. Simeone,7500000.0,30000.0,Forward,66.42,39,65.98
222148,O. Duda,7500000.0,26000.0,Midfielder,66.42,39,60.74
215057,I. Marcone,7500000.0,20000.0,Midfielder,66.42,39,49.78
215449,R. Skov,7500000.0,29000.0,Midfielder,66.42,39,65.01
193881,F. Đuričić,7500000.0,32000.0,Midfielder,66.42,39,68.17
230020,P. Lees-Melou,7500000.0,36000.0,Midfielder,66.42,39,72.13
202685,S. Zaza,7500000.0,43000.0,Forward,66.42,39,77.18
226380,Hwang Hee Chan,7500000.0,58000.0,Forward,66.42,39,85.48
194845,W. Khazri,7500000.0,33000.0,Forward,66.42,39,69.31
228732,H. Moukoudi,7500000.0,23000.0,Defender,66.42,39,55.8
255687,D. Zima,7500000.0,23000.0,Defender,66.42,39,55.8
251182,Iago,7500000.0,18000.0,Defender,66.42,39,44.94
201858,N. Sansone,7500000.0,32000.0,Midfielder,66.42,39,68.17
203843,D. Suárez,7500000.0,28000.0,Defender,66.42,39,63.8
236221,D. Brašanac,7500000.0,28000.0,Midfielder,66.42,39,63.8
231612,R. Del Castillo,7500000.0,18000.0,Midfielder,66.42,39,44.94
225293,H. Diallo,7500000.0,24000.0,Forward,66.42,39,57.58
213388,F. Tait,7500000.0,43000.0,Midfielder,66.42,39,77.18
205407,D. Baselli,7500000.0,41000.0,Midfielder,66.42,39,75.66
234178,L. Abram,7500000.0,19000.0,Defender,66.42,39,47.23
190143,Cote,7500000.0,26000.0,Defender,66.42,39,60.74
190149,De Marcos,7500000.0,25000.0,Defender,66.42,39,59.29
213666,R. Loftus-Cheek,7500000.0,74000.0,Midfielder,66.42,39,89.98
251810,B. Brobbey,7500000.0,31000.0,Forward,66.42,39,67.09
193171,Jaume Costa,7500000.0,26000.0,Defender,66.42,39,60.74
246836,A. Pieper,7000000.0,18000.0,Defender,65.11,53,44.94
239744,M. Cuisance,7000000.0,35000.0,Midfielder,65.11,53,71.19
245228,F. Krüger,7000000.0,19000.0,Forward,65.11,53,47.23
246174,H. Elliott,7000000.0,29000.0,Midfielder,65.11,53,65.01
237960,Mama Baldé,7000000.0,19000.0,Forward,65.11,53,47.23
239025,I. Niane,7000000.0,15000.0,Forward,65.11,53,39.46
238305,Nacho Vidal,7000000.0,23000.0,Defender,65.11,53,55.8
215798,M. Cornet,7000000.0,25000.0,Defender,65.11,53,59.29
240289,Calero,7000000.0,16000.0,Defender,65.11,53,41.61
244675,Sancet,7000000.0,17000.0,Forward,65.11,53,43.16
241390,E. Elmas,7000000.0,31000.0,Midfielder,65.11,53,67.09
222514,F. Woodman,7000000.0,20000.0,Goalkeeper,65.11,53,49.78
189472,Aridane,7000000.0,26000.0,Defender,65.11,53,60.74
251570,R. Cherki,7000000.0,9000.0,Midfielder,65.11,53,27.36
176772,A. Oukidja,7000000.0,17000.0,Goalkeeper,65.11,53,43.16
259233,I. Moriba,7000000.0,17000.0,Midfielder,65.11,53,43.16
225147,C. Roberts,7000000.0,28000.0,Defender,65.11,53,63.8
225161,Vallejo,7000000.0,82000.0,Defender,65.11,53,91.97
223978,Manu García,7000000.0,8000.0,Midfielder,65.11,53,25.11
135507,Fernandinho,7000000.0,100000.0,Midfielder,65.11,53,94.79
190765,P. Groß,7000000.0,51000.0,Midfielder,65.11,53,82.49
193352,R. Rodríguez,7000000.0,38000.0,Defender,65.11,53,73.58
199577,Sergi Gómez,7000000.0,18000.0,Defender,65.11,53,44.94
229476,W. Anton,7000000.0,20000.0,Defender,65.11,53,49.78
189606,J. Baumgartlinger,7000000.0,46000.0,Midfielder,65.11,53,79.26
201262,V. Darida,7000000.0,40000.0,Midfielder,65.11,53,74.89
201389,C. Biraghi,7000000.0,44000.0,Defender,65.11,53,78.12
201510,L. Kurzawa,7000000.0,59000.0,Defender,65.11,53,85.98
201976,A. Gomis,7000000.0,30000.0,Goalkeeper,65.11,53,65.98
202429,D. da Costa,7000000.0,25000.0,Defender,65.11,53,59.29
220477,M. Caldara,7000000.0,32000.0,Defender,65.11,53,68.17
215699,Y. Sabaly,7000000.0,22000.0,Defender,65.11,53,53.61
205346,R. Fredericks,7000000.0,55000.0,Defender,65.11,53,84.0
205566,Alberto Moreno,7000000.0,28000.0,Defender,65.11,53,63.8
206058,M. De Sciglio,7000000.0,58000.0,Defender,65.11,53,85.48
212127,D. Lazović,7000000.0,26000.0,Midfielder,65.11,53,60.74
210384,R. Haps,7000000.0,20000.0,Defender,65.11,53,49.78
210047,F. Schär,7000000.0,36000.0,Defender,65.11,53,72.13
206225,D. Cheryshev,7000000.0,31000.0,Midfielder,65.11,53,67.09
234102,I. Radu,7000000.0,43000.0,Goalkeeper,65.11,53,77.18
231445,J. Dasilva,7000000.0,31000.0,Midfielder,65.11,53,67.09
241928,A. Sambi Lokonga,7000000.0,40000.0,Midfielder,65.11,53,74.89
221269,J. Riedewald,7000000.0,36000.0,Midfielder,65.11,53,72.13
223885,A. Nübel,7000000.0,34000.0,Goalkeeper,65.11,53,70.22
177633,Ángel,7000000.0,31000.0,Forward,65.11,53,67.09
235634,G. Konan,7000000.0,21000.0,Defender,65.11,53,51.53
194806,C. Dawson,7000000.0,56000.0,Defender,65.11,53,84.61
138412,J. Milner,7000000.0,76000.0,Midfielder,65.11,53,90.49
201505,David López,7000000.0,19000.0,Defender,65.11,53,47.23
223671,S. Posch,7000000.0,24000.0,Defender,65.11,53,57.58
251756,R. Nteka,7000000.0,16000.0,Forward,65.11,53,41.61
217196,J. Palomino,7000000.0,41000.0,Defender,65.11,53,75.66
247827,M. Olise,7000000.0,22000.0,Midfielder,65.11,53,53.61
235565,D. Bronn,6500000.0,17000.0,Defender,63.33,66,43.16
231280,Iván Alejo,6500000.0,27000.0,Midfielder,63.33,66,62.29
246352,Hugo Guillamón,6500000.0,17000.0,Defender,63.33,66,43.16
224425,M. Wolf,6500000.0,44000.0,Midfielder,63.33,66,78.12
247819,N. Schlotterbeck,6500000.0,14000.0,Defender,63.33,66,37.38
216452,Gonçalo Paciência,6500000.0,28000.0,Forward,63.33,66,63.8
219466,B. Meling,6500000.0,36000.0,Defender,63.33,66,72.13
242000,K. Mavropanos,6500000.0,42000.0,Defender,63.33,66,76.5
216820,M. Simon,6500000.0,23000.0,Midfielder,63.33,66,55.8
236817,H. Maïga,6500000.0,16000.0,Midfielder,63.33,66,41.61
221919,A. Zeneli,6500000.0,24000.0,Midfielder,63.33,66,57.58
216380,D. Sinkgraven,6500000.0,36000.0,Defender,63.33,66,72.13
241856,Manu Morlanes,6500000.0,19000.0,Midfielder,63.33,66,47.23
229593,M. Pjaca,6500000.0,63000.0,Midfielder,63.33,66,87.23
226627,T. Minamino,6500000.0,84000.0,Midfielder,63.33,66,92.47
173909,K. Boateng,6500000.0,46000.0,Midfielder,63.33,66,79.26
226078,Trezeguet,6500000.0,53000.0,Midfielder,63.33,66,83.39
242641,R. Aït Nouri,6500000.0,35000.0,Defender,63.33,66,71.19
225475,Hernani,6500000.0,27000.0,Midfielder,63.33,66,62.29
223710,V. Muriqi,6500000.0,51000.0,Forward,63.33,66,82.49
220905,J. Aholou,6500000.0,38000.0,Midfielder,63.33,66,73.58
213404,P. Dawidowicz,6500000.0,23000.0,Defender,63.33,66,55.8
206304,L. Milivojević,6500000.0,44000.0,Midfielder,63.33,66,78.12
231591,Javi Galán,6500000.0,20000.0,Defender,63.33,66,49.78
248820,Mateu Morey,6500000.0,25000.0,Defender,63.33,66,59.29
259377,Yeremy Pino,6500000.0,8000.0,Midfielder,63.33,66,25.11
207790,K. Ayhan,6500000.0,27000.0,Defender,63.33,66,62.29
237560,M. Djenepo,6500000.0,37000.0,Midfielder,63.33,66,72.84
197083,D. Caligiuri,6500000.0,26000.0,Midfielder,63.33,66,60.74
239015,E. Dennis,6500000.0,41000.0,Forward,63.33,66,75.66
241130,I. Ganago,6500000.0,24000.0,Forward,63.33,66,57.58
235456,J. Bellegarde,6500000.0,17000.0,Midfielder,63.33,66,43.16
233084,N. Molina,6500000.0,11000.0,Defender,63.33,66,31.56
252327,Manu Sánchez,6500000.0,23000.0,Defender,63.33,66,55.8
177604,Nacho Monreal,6500000.0,26000.0,Defender,63.33,66,60.74
252590,Fer Niño,6500000.0,20000.0,Forward,63.33,66,49.78
253149,J. Frimpong,6500000.0,23000.0,Defender,63.33,66,55.8
253444,A. Kalimuendo,6500000.0,33000.0,Forward,63.33,66,69.31
186156,L. Ayling,6500000.0,63000.0,Defender,63.33,66,87.23
233113,Aleñá,6500000.0,20000.0,Midfielder,63.33,66,49.78
190362,T. Pukki,6500000.0,37000.0,Forward,63.33,66,72.84
192041,N. Araújo,6500000.0,22000.0,Defender,63.33,66,53.61
192641,K. Vogt,6500000.0,31000.0,Defender,63.33,66,67.09
251217,Jean Lucas,6500000.0,34000.0,Midfielder,63.33,66,70.22
193683,X. Chavalerin,6500000.0,18000.0,Midfielder,63.33,66,44.94
247832,Thierry Correia,6500000.0,22000.0,Defender,63.33,66,53.61
245275,T. Bašić,6500000.0,38000.0,Midfielder,63.33,66,73.58
200316,T. Horn,6500000.0,21000.0,Goalkeeper,63.33,66,51.53
201118,Cédric,6500000.0,63000.0,Defender,63.33,66,87.23
202201,J. Gouweleeuw,6500000.0,23000.0,Defender,63.33,66,55.8
203030,R. Knoche,6500000.0,28000.0,Defender,63.33,66,63.8
